"student_id","student_name","age","major","gpa"
"562","Michelle Wright","20","Data Science","3.55"
"563","Angelica Robertson","23","Data Science","3.81"
"564","Emily Palmer","24","Computer Engineering","3.64"
"565","Todd Cline","22","Computer Science","2.87"
"566","Patrick Jones","24","Computer Science","2.86"
"567","Hunter Price","23","Computer Science","3.08"
"568","David Patel","20","Data Science","3.93"
"569","Hannah Richardson","20","Computer Science","2.91"
"570","Jessica Diaz","19","Computer Engineering","3.95"
"571","Katelyn Mclean","20","Computer Science","3.85"
"572","Michael Robertson","22","Data Science","3.25"
"573","Maria Garcia","18","Data Science","4.0"
"574","Lisa Romero","23","Computer Engineering","3.26"
"575","Barry Cole","20","Data Science","3.32"
"576","Theresa Baker","19","Data Science","3.15"
"577","Justin Diaz","23","Computer Science","3.06"
"578","Regina Garcia","24","Computer Engineering","3.8"
"579","Sarah Palmer","18","Computer Science","3.53"
"580","Stacy Brown","20","Computer Engineering","3.57"
"581","Christina Fleming","22","Computer Engineering","3.32"
"582","Albert Sherman","19","Computer Engineering","3.63"
"583","Joseph Scott","23","Computer Engineering","3.96"
"584","Heather Lucero","20","Data Science","2.92"
"585","John Flores","23","Data Science","2.94"
"586","Cheryl Carroll","24","Data Science","3.06"
"587","Lauren Zavala","23","Computer Science","3.69"
"588","Janet Jordan","22","Data Science","3.74"
"589","Sandra George","22","Computer Science","3.82"
"590","Robert Baker","23","Computer Engineering","3.08"
"591","Nicolas Spencer","19","Data Science","2.83"
"592","John Molina","21","Computer Engineering","3.19"
"593","Herbert Rose","23","Computer Engineering","2.86"
"594","Lisa Johnson","18","Computer Engineering","3.61"
"595","Jason Torres","21","Computer Science","2.8"
"596","Kurt Ballard","18","Computer Engineering","3.18"
"597","Kelly Johnson","24","Data Science","3.66"
"598","Zachary Strong","21","Computer Engineering","3.21"
"599","Deborah Zavala","21","Computer Science","3.2"
"600","Jennifer Doyle","19","Computer Engineering","3.35"
"601","Carla Hernandez","20","Computer Engineering","2.92"
"602","Kiara Casey","24","Computer Engineering","3.33"
"603","Carrie Collins","24","Computer Engineering","3.39"
"604","Dr. Andrew Burgess","22","Data Science","3.48"
"605","Barry Sawyer","19","Computer Engineering","2.98"
"606","Johnathan Hess","24","Computer Science","3.3"
"607","Drew Simon","19","Data Science","3.29"
"608","Leslie Harris","19","Computer Science","3.71"
"609","Shannon Schwartz","18","Data Science","3.86"
"610","Gerald Bean","18","Data Science","3.6"
"611","Patricia Cain","24","Data Science","3.71"
"612","Nicole Bailey","20","Computer Science","3.58"
"613","Kim Davis","19","Computer Engineering","3.72"
"614","Elizabeth Jacobson","19","Computer Engineering","2.99"
"615","Matthew Stevens","24","Computer Engineering","3.9"
"616","John Morales DVM","19","Computer Engineering","3.86"
"617","Lacey Collins","20","Data Science","3.24"
"618","Michele Rice","18","Computer Science","3.39"
"619","Shelley Love","22","Computer Engineering","2.88"
"620","Julie Lane","20","Computer Engineering","2.83"
"621","Alexander Gates","23","Computer Science","2.83"
"622","Brent Beltran","20","Computer Science","3.84"
"623","Marcus Walton","19","Computer Science","3.28"
"624","Sharon Adams","21","Data Science","3.96"
"625","Jordan Tran","22","Data Science","2.91"
"626","Laurie Lewis","19","Computer Engineering","3.79"
"627","Curtis Richards","18","Computer Science","2.88"
"628","Bryan Russell","24","Computer Engineering","3.76"
"629","Olivia Brown","23","Data Science","3.13"
"630","Casey Dixon","24","Computer Science","3.69"
"631","Levi Morgan","22","Computer Engineering","3.88"
"632","James Sanchez","21","Data Science","3.27"
"633","Alicia Smith","21","Computer Science","3.56"
"634","Jennifer Swanson MD","18","Data Science","3.82"
"635","Michael Hayden","20","Data Science","3.98"
"636","Autumn Riggs","23","Data Science","3.53"
"637","Jason Hunter","23","Computer Science","3.69"
"638","Thomas May","22","Computer Engineering","3.74"
"639","Natalie Bush","18","Computer Engineering","3.74"
"640","Zachary Hicks","18","Computer Science","3.58"
"641","Cathy Johnson","20","Computer Engineering","3.8"
"642","Robert Stewart IV","22","Data Science","3.66"
"643","Heather Ramos","21","Computer Engineering","3.35"
"644","David Miranda","19","Computer Science","3.76"
"645","Angel Clay","22","Data Science","3.93"
"646","Amanda Stevens","22","Computer Engineering","3.0"
"647","Angela Smith","24","Data Science","2.82"
"648","Adam Richardson","20","Data Science","3.96"
"649","Erica Garza","20","Computer Science","2.98"
"650","David Webb","23","Computer Science","3.93"
"651","Kristopher Houston","19","Computer Science","3.24"
"652","Ryan Bond","20","Data Science","3.79"
"653","Casey Cook","20","Computer Engineering","3.51"
"654","Judith Hamilton","19","Computer Science","3.1"
"655","Xavier Jackson","19","Data Science","3.17"
"656","Stephen Butler","23","Computer Engineering","3.92"
"657","Matthew Martin","24","Computer Science","3.45"
"658","Rachel Gilmore","18","Computer Science","3.48"
"659","Timothy Bowen","18","Data Science","3.03"
"660","Jeffrey Brown","19","Computer Science","3.98"
"661","Brent Cordova","21","Data Science","3.98"
"662","Leah Chapman","24","Data Science","3.07"
"663","Mr. James Spencer","24","Data Science","2.93"
"664","Hannah Nunez","19","Computer Science","3.63"
"665","Emily Perry","23","Computer Engineering","3.01"
"666","Matthew Valdez","22","Computer Engineering","3.48"
"667","Stephen Welch","21","Computer Science","3.35"
"668","Lori Garcia","24","Computer Science","3.65"
"669","Greg Wood","18","Computer Engineering","2.93"
"670","Mario Morgan","22","Computer Engineering","2.8"
"671","Kevin Schmidt Jr.","19","Computer Science","3.2"
"672","Lisa Clayton","24","Computer Engineering","2.99"
"673","Keith Perez","21","Computer Engineering","3.77"
"674","Randall Carpenter","19","Computer Engineering","3.68"
"675","Faith Park","20","Data Science","3.7"
"676","Jason Smith","19","Data Science","2.97"
"677","Christopher Zamora","23","Computer Engineering","3.33"
"678","William Meyer IV","23","Computer Engineering","3.96"
"679","Lauren Carrillo","20","Computer Science","3.77"
"680","Daniel Meadows","22","Data Science","3.6"
"681","Daniel Fletcher","23","Computer Science","3.87"
"682","Shelley Sanchez","18","Computer Science","3.91"
"683","Russell Calhoun","18","Computer Science","2.93"
"684","Elizabeth Thompson","18","Computer Science","3.2"
"685","David Rowe","24","Data Science","3.76"
"686","Mark Sutton","24","Computer Engineering","3.17"
"687","Devin Fleming","22","Computer Engineering","3.83"
"688","Charles Cohen","20","Computer Engineering","2.89"
"689","Laura Norman","22","Computer Science","2.92"
"690","Reginald Barnes","20","Computer Engineering","3.35"
"691","William Barrett","22","Data Science","3.09"
"692","Courtney Moore","24","Computer Science","3.2"
"693","Gavin Evans","21","Computer Science","3.93"
"694","Beth Obrien DDS","20","Computer Science","2.84"
"695","Samantha Maynard","18","Computer Engineering","3.7"
"696","Joel Wallace","19","Data Science","3.63"
"697","Susan Chambers","22","Computer Science","3.24"
"698","James Lopez","23","Data Science","2.84"
"699","Robert Harris","19","Computer Science","3.08"
"700","Frederick Obrien","23","Computer Science","3.05"
"701","Elizabeth Ball","18","Computer Engineering","2.83"
"702","Christopher Juarez","19","Computer Science","3.64"
"703","Karen Zimmerman","23","Computer Science","3.42"
"704","Peter Skinner","22","Computer Science","3.96"
"705","Nicole Moreno","21","Computer Science","3.37"
"706","Ernest Brown","21","Computer Engineering","3.19"
"707","Paul Jimenez","23","Computer Engineering","3.34"
"708","David Rojas","24","Data Science","3.04"
"709","Jennifer Vazquez","20","Data Science","2.9"
"710","Theresa Baker","21","Computer Engineering","3.31"
"711","Rachel Davis","22","Data Science","3.62"
"712","Matthew Williams","21","Computer Engineering","3.61"
"713","Jonathan Brown","18","Computer Science","3.98"
"714","Tracy Johnson","20","Computer Science","3.81"
"715","Amber Morgan","18","Computer Engineering","3.34"
"716","Kristin Webb","23","Computer Science","3.19"
"717","Debra Richards","20","Computer Engineering","3.34"
"718","James Nelson","22","Data Science","3.04"
"719","Dr. William Moore","21","Computer Engineering","3.85"
"720","Juan Bauer","22","Computer Science","3.93"
"721","Peter Hinton","23","Data Science","3.87"
"722","Monica Snyder","19","Data Science","2.98"
"723","William Lewis","22","Computer Engineering","3.76"
"724","Evan Gonzalez","22","Data Science","3.1"
"725","Stephanie Ramirez","22","Computer Science","3.23"
"726","Kristen Riddle","18","Data Science","3.32"
"727","Christopher Franco","20","Computer Engineering","3.44"
"728","David Shah","21","Data Science","3.16"
"729","Jesse Nelson","23","Computer Science","3.24"
"730","Jack Savage","20","Computer Science","3.01"
"731","Barbara Roberts","21","Data Science","3.14"
"732","Christy Schmitt","21","Computer Engineering","3.11"
"733","Kenneth Fuller","22","Computer Science","3.87"
"734","Robert Patton","22","Data Science","3.04"
"735","Carmen Alexander","20","Data Science","3.74"
"736","Wyatt Greer","20","Computer Engineering","3.27"
"737","Austin Watson","21","Data Science","3.94"
"738","Sean Atkins","22","Data Science","3.54"
"739","Angela Baxter","19","Computer Engineering","2.88"
"740","Matthew Pope","23","Computer Science","3.42"
"741","Amy Meyers","24","Computer Science","2.97"
"742","John Crane","23","Computer Engineering","3.09"
"743","Scott Martinez","23","Computer Engineering","3.74"
"744","Sarah Johnson","21","Computer Engineering","3.96"
"745","William Evans","20","Computer Engineering","3.73"
"746","Laura Evans","18","Data Science","3.75"
"747","Steven Baldwin","18","Computer Science","3.84"
"748","Joseph Rogers","21","Computer Science","3.83"
"749","Holly Galvan","23","Data Science","3.29"
"750","Tracy Berg","20","Data Science","3.83"
"751","James Lucero","22","Data Science","3.7"
"752","Billy Adams","20","Data Science","3.36"
"753","Amy Gordon","20","Computer Science","3.07"
"754","Victoria Boyle","21","Computer Science","2.88"
"755","Courtney Oliver","23","Computer Engineering","3.22"
"756","Dr. Vincent Campbell","20","Data Science","3.65"
"757","James Smith","19","Computer Engineering","3.21"
"758","Tara Hamilton","18","Computer Engineering","3.7"
"759","Alexander Gentry","21","Computer Science","3.31"
"760","Jessica Deleon","24","Computer Science","3.41"
"761","Claudia Henry","21","Data Science","2.91"
"762","Patricia Smith","23","Data Science","3.02"
"763","Shawn Flores","22","Data Science","3.62"
"764","Jessica King","21","Computer Science","3.12"
"765","Cynthia Stewart","22","Data Science","3.36"
"766","Justin Morgan","19","Data Science","2.97"
"767","Jacob Smith","18","Computer Engineering","3.31"
"768","Keith Harris","23","Computer Engineering","3.78"
"769","Amanda Johnson","24","Computer Science","3.37"
"770","Nicholas Ashley","23","Computer Engineering","3.4"
"771","Nicole Bush","20","Data Science","3.53"
"772","Gregory Wilkins","20","Computer Science","3.14"
"773","Jennifer Hensley","21","Data Science","3.23"
"774","Alan Davis","18","Data Science","3.47"
"775","Ryan Brooks","24","Data Science","3.5"
"776","Christopher Carlson","21","Computer Engineering","3.22"
"777","Janet Baker","19","Data Science","3.46"
"778","Carrie Cook","24","Data Science","3.42"
"779","Linda Tran","23","Computer Engineering","2.94"
"780","Mrs. Lynn Pope MD","21","Computer Science","2.88"
"781","Emily Jenkins","24","Computer Engineering","3.66"
"782","Brandon Kelly","19","Computer Engineering","3.1"
"783","Thomas Robinson","20","Data Science","2.94"
"784","Steven Mcbride","21","Computer Science","2.98"
"785","Timothy Watkins","19","Computer Science","3.62"
"786","Caleb King","21","Data Science","2.82"
"787","Jeffrey Watson","18","Data Science","3.71"
"788","Steven Shaw","18","Data Science","3.56"
"789","Melanie Russell","23","Data Science","3.82"
"790","Bradley Diaz","21","Computer Engineering","2.94"
"791","John Diaz","20","Data Science","2.99"
"792","Mia Stark","22","Computer Engineering","3.56"
"793","Sheri Carr","24","Computer Engineering","2.87"
"794","Mrs. Michelle Parker","20","Computer Science","3.16"
"795","Aaron Thomas","20","Computer Science","3.38"
"796","Anthony Holden","20","Data Science","3.02"
"797","Mr. Manuel Thornton DVM","19","Computer Engineering","3.43"
"798","Jesse Long","23","Computer Science","3.01"
"799","Elizabeth Smith","21","Computer Engineering","2.84"
"800","Cynthia Schaefer","22","Computer Science","3.91"
"801","Christina Andersen","19","Computer Science","2.97"
"802","Katelyn Myers","23","Data Science","2.92"
"803","Jennifer Luna","19","Data Science","2.88"
"804","Natalie Ward","19","Data Science","3.44"
"805","Yolanda West","22","Computer Science","3.32"
"806","Joseph Jones","23","Computer Science","3.48"
"807","Thomas Davidson","21","Computer Engineering","3.97"
"808","Shannon Carroll","18","Computer Engineering","3.86"
"809","Rose Martin","19","Data Science","3.26"
"810","Derek Davis","22","Computer Science","3.54"
"811","Samuel Cooper","18","Computer Engineering","3.73"
"812","Ashley Gregory","21","Computer Science","3.19"
"813","Christopher Mills","18","Data Science","3.73"
"814","Desiree Goodwin","24","Computer Science","3.15"
"815","Ronald Thompson","23","Computer Engineering","3.78"
"816","Thomas Oliver","20","Data Science","3.09"
"817","Gary Myers","22","Data Science","3.76"
"818","Marc Parker","20","Computer Science","3.12"
"819","Cynthia Robinson","23","Data Science","3.52"
"820","Joshua Clark","18","Computer Engineering","3.42"
"821","Theresa Pierce","22","Computer Engineering","2.87"
"822","Shawn Moses","20","Computer Science","3.13"
"823","Jamie Evans","19","Computer Engineering","3.69"
"824","Daniel Boyer","20","Computer Science","3.37"
"825","Anna Morales","19","Computer Science","3.58"
"826","Kevin Sosa","21","Data Science","3.46"
"827","Theresa Hughes","23","Computer Engineering","3.74"
"828","Brad Bishop","19","Data Science","3.92"
"829","Bryan Price","21","Computer Engineering","3.23"
